# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=2136375713
# chain_id=1
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=results_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta0,betas.1,logit_rho,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,phi.16,phi.17,phi.18,phi.19,phi.20,phi.21,phi.22,phi.23,phi.24,phi.25,phi.26,phi.27,phi.28,phi.29,phi.30,phi.31,phi.32,phi.33,phi.34,phi.35,phi.36,phi.37,phi.38,phi.39,phi.40,phi.41,phi.42,phi.43,phi.44,phi.45,phi.46,phi.47,phi.48,phi.49,phi.50,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,theta.29,theta.30,theta.31,theta.32,theta.33,theta.34,theta.35,theta.36,theta.37,theta.38,theta.39,theta.40,theta.41,theta.42,theta.43,theta.44,theta.45,theta.46,theta.47,theta.48,theta.49,theta.50,sigma,rho,convolved_re.1,convolved_re.2,convolved_re.3,convolved_re.4,convolved_re.5,convolved_re.6,convolved_re.7,convolved_re.8,convolved_re.9,convolved_re.10,convolved_re.11,convolved_re.12,convolved_re.13,convolved_re.14,convolved_re.15,convolved_re.16,convolved_re.17,convolved_re.18,convolved_re.19,convolved_re.20,convolved_re.21,convolved_re.22,convolved_re.23,convolved_re.24,convolved_re.25,convolved_re.26,convolved_re.27,convolved_re.28,convolved_re.29,convolved_re.30,convolved_re.31,convolved_re.32,convolved_re.33,convolved_re.34,convolved_re.35,convolved_re.36,convolved_re.37,convolved_re.38,convolved_re.39,convolved_re.40,convolved_re.41,convolved_re.42,convolved_re.43,convolved_re.44,convolved_re.45,convolved_re.46,convolved_re.47,convolved_re.48,convolved_re.49,convolved_re.50
-68.7899,0.421589,0.0104678,10,1023,0,117.51,0.0752942,0.0623386,-1.86951,12.7053,-60.2782,-24.2804,-4.57128,6.40004,-38.7062,-6.84031,-8.07633,21.8796,-72.3272,10.0963,6.90382,-16.6484,13.1917,37.1952,-24.2468,-6.89579,19.7819,12.8792,-6.09258,21.4302,4.67036,35.163,-34.6509,-0.755862,-29.8745,28.4099,16.7796,23.3787,11.399,-2.50354,3.61945,13.5931,-16.3344,-25.2633,11.0472,10.7591,-17.9757,-30.1819,26.3701,-3.12355,25.2279,23.6904,5.53916,15.775,-13.7475,13.0626,16.646,1.56288,-5.79764,-0.750665,1.67713,-0.524518,0.331876,-0.160577,-0.115165,1.40922,0.242702,0.716757,0.347464,-0.455998,-0.432825,0.659234,1.76507,-1.59272,1.06167,0.3758,1.44942,-0.341462,-0.215583,-0.961309,-0.311042,0.336004,-1.19405,0.340949,-0.297536,-1.51298,-0.947788,0.487013,-0.0937465,0.151442,-0.988522,1.25667,-1.00307,-0.497072,-0.311665,0.773313,-0.605338,0.167181,-2.32229,-1.80524,1.17127,0.0866907,-0.238357,-0.609667,0.041384,-0.724816,-0.427097,-0.439185,-0.800715,0.0117791,0.133598,2.58503,-14.0181,-6.76363,-0.872559,1.50466,-10.111,-0.4562,-1.86146,6.32207,-18.3699,2.18499,1.38145,-3.68925,5.05241,8.13078,-5.27852,-1.43246,6.46188,3.01088,-1.77533,4.64395,0.917561,9.40083,-10.0671,0.122001,-7.99819,5.9344,3.45456,6.49566,2.85886,-0.50609,0.0153436,4.68292,-5.15538,-6.99212,2.56511,3.50056,-5.20936,-7.64507,4.6539,-2.48763,7.61051,6.20361,1.20976,3.50967,-3.51459,2.70144,3.9047,-0.0048603,-2.24374
-73.5502,0.993477,0.00453972,10,1023,0,118.833,0.898239,-0.0743186,-2.07519,12.4069,-60.1747,-24.0427,-3.73078,6.39477,-38.812,-6.97431,-8.60458,22.1851,-71.5952,9.8504,6.84447,-16.262,13.4598,36.7545,-24.162,-7.23817,19.1709,12.3207,-6.54967,21.689,5.34065,35.5724,-34.592,-0.668907,-29.8296,28.625,16.6899,23.8341,10.635,-2.58657,3.40583,13.3039,-16.7499,-25.198,10.9705,11.6545,-18.3376,-30.6665,26.9658,-2.94239,25.236,23.6722,5.78424,15.987,-14.8783,12.8105,16.8691,1.82006,-5.63777,-1.43784,2.09347,0.0587128,0.0413825,-0.489431,-0.18626,1.56349,-0.456304,0.742612,0.953994,-1.16661,-0.214444,0.803363,1.4433,-1.40962,0.5893,0.780107,1.5643,-1.18682,-0.122832,-1.07152,0.101806,-0.202816,-1.10775,-0.073072,-0.652756,-1.31693,-1.1409,0.522882,-0.1551,0.0691728,-1.6226,0.978464,-0.955548,-1.85659,-0.956284,1.28245,-0.0286558,-0.180318,-1.39185,-1.43388,0.917014,0.0116257,0.557147,-1.15767,-0.50632,-0.797327,-0.281115,-1.34294,-0.712561,0.0122499,0.111532,1.57458,-12.2368,-5.62229,-0.842009,1.04878,-9.34093,-0.173242,-2.46206,5.93894,-16.0078,1.22652,1.41418,-3.08299,4.53893,7.35081,-5.15035,-0.97396,6.00165,1.79083,-1.66247,4.11181,1.35714,8.20918,-9.21298,-0.226838,-7.65946,5.51842,2.86589,6.12123,2.36524,-0.545612,-0.725165,4.06398,-4.85615,-7.70044,1.68927,3.961,-4.3574,-7.41179,5.05596,-2.04639,6.82379,5.60108,1.89109,2.6841,-3.99072,2.27362,3.71863,-0.836037,-2.003
-72.8541,0.936755,0.00746114,10,1023,0,131.504,0.0130534,0.0615608,1.10629,13.635,-59.3533,-27.8302,-9.78562,6.83343,-45.8233,-1.39428,-7.82013,32.008,-65.6572,6.84385,8.54574,-12.7333,8.00934,34.6916,-20.2326,-0.856277,14.5201,16.4191,-8.51367,22.6021,5.92662,40.3863,-28.936,-5.0068,-34.3282,23.8111,13.5648,24.4049,7.58868,1.56669,2.08654,13.9952,-12.7196,-28.7139,8.72218,12.0993,-18.6163,-27.6667,20.8169,-2.39533,23.185,23.8584,0.39398,11.3706,-11.6584,22.0172,15.1527,-3.28859,-1.77954,1.35659,-1.837,0.0996714,0.0978279,0.549446,0.250359,-1.89966,0.553046,-0.647322,-0.796256,1.00481,0.0471939,-0.729631,-1.54118,1.25601,-0.515078,-0.860876,-1.67705,1.2096,-0.047752,0.933814,0.0146752,0.179563,0.956199,0.11087,0.526763,1.44781,1.13085,-0.397843,0.0933192,-0.166582,1.58178,-1.15924,0.883688,1.84475,0.514142,-1.01026,-0.0992859,0.00605947,1.39894,1.35713,-0.958866,-0.158014,-0.434378,1.17159,0.58614,0.786759,0.416073,1.65984,0.56472,0.00285032,0.751437,9.03405,-37.297,-17.0091,-5.94941,4.46254,-27.963,-1.80173,-4.51769,19.2969,-40.6421,4.69596,5.26171,-8.16872,4.14102,21.8907,-12.6585,-0.954062,8.06413,10.6673,-5.24234,14.3197,3.64009,24.8447,-17.2598,-3.01368,-20.7791,15.317,8.87845,14.7609,4.69807,0.877267,2.06758,8.00052,-7.35599,-16.6807,5.60267,6.91271,-11.4605,-16.9555,13.4573,-0.791625,13.7334,14.5454,0.0249296,7.55384,-6.8539,13.8879,9.49542,-1.18824,-0.809237
-72.2461,0.806008,0.0106942,10,1023,0,116.318,0.526942,-0.0144322,-0.664942,8.70385,-58.9925,-19.5294,-4.80172,-0.752582,-46.7486,-5.62362,-14.3059,32.302,-62.3818,7.86472,9.55252,-10.3462,10.902,32.7483,-22.1074,-0.784023,13.9186,14.5873,-4.89136,19.4106,2.86861,38.2403,-28.351,-9.15208,-34.3873,24.1966,14.8922,28.1208,6.34149,0.892258,0.121253,12.0574,-10.2808,-32.4036,8.93716,17.1712,-24.9971,-30.5206,26.398,3.61671,24.4478,19.2966,0.766718,16.0158,-7.12184,20.8445,23.0292,-6.07405,-3.74536,0.365565,1.72919,-0.822652,1.24807,-0.698221,-0.182962,1.52958,-1.62529,0.847769,1.03516,-0.891549,-0.0560069,0.280872,1.49928,-2.37901,-0.835256,-0.0148422,0.81182,0.338676,-0.645261,-1.1032,0.367724,1.51435,-1.4207,1.47786,-0.159117,-0.576524,-1.25223,-1.44965,-0.428623,1.31863,-0.655737,-0.0218407,-0.304961,0.126019,-0.120304,-1.20822,0.688205,0.640356,-0.379792,0.19114,1.56836,0.533206,0.69245,-0.321161,0.253821,-0.25162,1.83588,0.661057,0.102254,0.00294774,0.33963,3.88381,-22.9048,-8.71632,-0.964499,-0.877525,-19.4131,-1.07443,-7.21602,14.0001,-24.8655,2.51644,3.89095,-4.03527,5.71091,11.5619,-9.78891,-0.335147,6.39537,6.28643,-2.54002,7.10235,1.48094,16.9889,-12.8376,-2.57049,-14.2998,9.50257,5.11928,10.4102,2.26493,1.43924,-0.482906,4.95093,-4.48439,-13.2507,3.58512,6.0942,-9.74169,-12.0568,10.5696,1.64572,11.3491,8.38515,0.87866,6.3389,-2.72855,8.38525,10.9819,-1.96584,-1.46032
-69.9851,0.994925,0.0113201,10,1023,0,114.516,0.420164,0.00157885,0.658618,9.24603,-57.9209,-21.0307,-0.761177,-2.34697,-46.3906,-1.33721,-16.6224,29.6011,-61.1597,9.59715,9.02189,-10.6328,7.67229,33.2437,-22.2095,5.73862,16.27,15.0452,-5.92427,18.2254,2.41041,35.9887,-32.4883,-13.0614,-34.8378,21.1799,15.8355,29.3389,3.71201,0.128608,-2.41706,12.7178,-7.96936,-30.4293,9.39757,18.73,-22.0132,-34.6037,28.152,4.63833,23.3602,15.7655,-1.73374,16.7161,-5.99587,25.1362,19.9053,-3.55458,-1.3393,0.314809,-1.53697,0.106491,-1.40261,0.845503,0.807287,-1.26539,0.590592,-0.311169,-0.545024,1.21348,-0.544575,-0.24994,-1.94565,2.65484,0.665671,-0.515397,-0.838122,-0.890589,0.324743,1.64872,-0.735164,-0.77045,0.640717,-1.83292,0.0176453,0.728185,1.19518,1.18141,-0.0704949,-0.773847,1.10929,0.074181,0.217676,0.159107,0.205161,1.4222,-0.257527,-0.806648,-0.197369,-0.460941,-1.47591,0.232807,-0.441304,-0.136245,0.606193,-0.0589824,-1.37464,-0.948168,0.00797173,0.0122162,0.65895,5.49106,-34.1441,-12.0094,-1.25603,-0.853392,-26.1567,-1.50654,-9.19634,16.8093,-35.4239,6.21743,4.86052,-6.2492,3.26764,20.6323,-12.3595,2.99297,8.84952,8.11585,-3.21088,11.4242,0.95424,20.2075,-18.2741,-8.56762,-19.9866,12.5825,9.78754,17.5304,2.08952,-0.378101,-0.739568,7.3433,-4.44728,-17.3735,5.51401,11.5815,-12.7859,-20.3336,16.044,2.39321,12.5468,9.18537,-1.25288,9.51544,-3.08761,14.3937,10.6228,-2.59405,-0.764102
-69.9851,0.0240935,0.0183738,1,3,1,131.267,0.420164,0.00157885,0.658618,9.24603,-57.9209,-21.0307,-0.761177,-2.34697,-46.3906,-1.33721,-16.6224,29.6011,-61.1597,9.59715,9.02189,-10.6328,7.67229,33.2437,-22.2095,5.73862,16.27,15.0452,-5.92427,18.2254,2.41041,35.9887,-32.4883,-13.0614,-34.8378,21.1799,15.8355,29.3389,3.71201,0.128608,-2.41706,12.7178,-7.96936,-30.4293,9.39757,18.73,-22.0132,-34.6037,28.152,4.63833,23.3602,15.7655,-1.73374,16.7161,-5.99587,25.1362,19.9053,-3.55458,-1.3393,0.314809,-1.53697,0.106491,-1.40261,0.845503,0.807287,-1.26539,0.590592,-0.311169,-0.545024,1.21348,-0.544575,-0.24994,-1.94565,2.65484,0.665671,-0.515397,-0.838122,-0.890589,0.324743,1.64872,-0.735164,-0.77045,0.640717,-1.83292,0.0176453,0.728185,1.19518,1.18141,-0.0704949,-0.773847,1.10929,0.074181,0.217676,0.159107,0.205161,1.4222,-0.257527,-0.806648,-0.197369,-0.460941,-1.47591,0.232807,-0.441304,-0.136245,0.606193,-0.0589824,-1.37464,-0.948168,0.00797173,0.0122162,0.65895,5.49106,-34.1441,-12.0094,-1.25603,-0.853392,-26.1567,-1.50654,-9.19634,16.8093,-35.4239,6.21743,4.86052,-6.2492,3.26764,20.6323,-12.3595,2.99297,8.84952,8.11585,-3.21088,11.4242,0.95424,20.2075,-18.2741,-8.56762,-19.9866,12.5825,9.78754,17.5304,2.08952,-0.378101,-0.739568,7.3433,-4.44728,-17.3735,5.51401,11.5815,-12.7859,-20.3336,16.044,2.39321,12.5468,9.18537,-1.25288,9.51544,-3.08761,14.3937,10.6228,-2.59405,-0.764102
-70.844,0.984285,0.0033239,10,1023,0,113.531,0.322833,0.0210359,-1.11866,3.38246,-60.6796,-26.8857,-2.493,-3.1047,-48.0756,-2.01796,-22.1013,29.5071,-57.9104,14.6312,8.05059,-12.4228,7.66244,34.7081,-23.473,6.15479,15.0928,13.8766,-7.7571,14.881,9.58124,37.7435,-29.7816,-16.2975,-32.1826,25.3974,11.9602,30.6504,0.238247,1.09271,-3.69981,11.711,-7.16134,-29.3453,12.4005,21.9163,-24.5893,-35.7238,29.5717,3.89959,26.4157,20.1774,-2.65997,15.7251,-4.77175,33.0903,21.6905,-6.98711,-1.13479,-0.32335,1.55651,-0.120177,1.39093,-0.852466,-0.794331,1.25272,-0.598783,0.295375,0.538453,-1.20876,0.554934,0.236465,1.96026,-2.66697,-0.66021,0.503682,0.822413,0.897654,-0.317281,-1.65686,0.740385,0.753618,-0.626701,1.84693,-0.002745,-0.719921,-1.18858,-1.17116,0.0794438,0.784364,-1.12028,-0.0662257,-0.231418,-0.165277,-0.215917,-1.41525,0.273154,0.798352,0.180362,0.449394,1.4849,-0.220277,0.451922,0.143298,-0.59799,0.0440253,1.36084,0.957499,-0.00452375,0.0247587,0.246259,0.906175,-19.941,-9.53848,0.332793,-1.82953,-17.5593,0.379493,-8.27515,10.6104,-19.8532,4.08464,3.30673,-4.15384,4.3906,9.86359,-8.80983,2.59699,6.01004,5.64862,-2.99741,3.78327,4.00483,13.8984,-10.9944,-4.11528,-11.2952,8.28689,3.16492,9.73839,0.152572,1.0644,-2.27087,4.05188,-2.71382,-10.4407,4.16384,6.46169,-8.3912,-11.8423,10.5333,1.75852,10.5584,6.88896,-0.54103,5.64234,-2.19357,11.6496,8.79262,-1.62048,-0.402123
-71.5856,0.966684,0.00527399,10,1023,0,132.027,-0.117367,0.0573499,1.23284,-0.0141259,-56.6963,-27.1099,-1.01627,-0.113398,-47.1416,-4.24675,-24.3611,24.5651,-54.4078,22.7639,9.64262,-7.92446,7.70759,39.2589,-24.7243,14.1335,10.8592,7.38051,-5.51306,12.395,9.73871,34.2123,-28.3755,-16.7731,-34.2944,26.0974,14.9892,30.4164,-0.485758,-6.6284,-3.36256,11.5447,-6.75656,-28.4867,17.6277,24.0984,-26.0781,-30.3112,29.5112,8.00447,26.4,17.5375,-2.33291,11.0601,-1.88172,29.6106,14.511,-7.75485,-7.33141,0.00645698,-1.21998,0.338367,-1.43818,0.116871,1.11961,-1.36368,0.07155,0.164399,-1.3367,0.149257,0.224943,-0.2268,-1.04547,1.79675,0.226795,-1.17324,-0.22489,-1.13845,0.89238,1.66563,-1.00285,-0.100485,-0.150066,-1.44298,0.591323,0.205655,1.79908,0.0675228,0.421585,-1.38952,0.346838,0.552004,0.383071,0.475209,0.373753,1.11136,-0.0572933,-1.59935,-0.901031,-0.238687,-0.880219,0.0657161,-1.04282,1.03736,-0.337181,-0.982495,-1.00244,-1.5351,1.57856,0.00596447,0.774315,-0.00572193,-35.8572,-16.7076,-1.31557,-0.0150373,-28.8006,-3.29025,-15.124,15.363,-34.4886,14.235,6.10669,-5.0385,4.29915,25.2813,-15.2762,8.23679,6.64994,4.05146,-3.0064,8.50372,5.5832,21.2399,-17.7271,-11.1221,-21.0577,16.336,10.1813,18.9578,-0.101969,-4.78444,-1.92748,7.44557,-4.02208,-17.4992,11.1459,15.5224,-16.2535,-19.62,17.9344,4.86715,16.0085,10.9434,-1.94699,7.37463,-1.33103,17.9576,8.55281,-5.55449,-3.81183
-73.8642,0.989341,0.00799992,10,1023,0,126.121,0.714446,-0.0621362,0.0856923,1.85822,-61.4814,-30.9431,-8.57825,-9.33243,-42.5645,-0.46377,-24.3069,23.1407,-51.6455,21.2005,9.03117,-4.84861,19.2898,43.6335,-25.6624,12.1168,14.5084,-2.91501,-18.4368,-4.54797,21.4683,26.7558,-36.4604,-23.5496,-34.1826,25.9316,14.1077,33.6519,13.1476,-24.2369,-14.6948,14.5027,18.4391,-36.7337,19.3431,12.6434,-15.0426,-22.6735,35.7939,14.2071,28.7433,13.4384,-5.86022,25.4114,-6.7026,39.7672,12.1086,-7.7848,-0.550672,0.707966,-0.685842,0.00161675,-0.532203,-0.332947,0.60892,0.462426,-0.29244,-1.03583,-0.448746,0.855717,-0.137673,-0.826377,-1.34066,0.944733,-0.724826,0.612491,-2.22382,-1.53661,0.898216,0.936117,0.484853,1.89578,-1.37144,0.414546,-0.184302,0.0590583,1.27488,-0.414595,-1.42624,0.68627,-1.29334,0.277924,0.967493,0.129331,0.94345,2.24623,0.0920078,0.318926,-1.30497,-0.467512,0.0158402,0.718358,-1.2432,0.0248048,0.819023,1.15194,0.846618,0.220443,1.97032,0.000932774,0.52141,1.43857,-31.8664,-15.7982,-4.74817,-4.9954,-21.3119,0.0831092,-12.6132,11.0989,-26.6803,11.4168,4.51601,-3.04736,8.92174,22.9325,-13.6045,6.6105,5.86942,-2.55142,-8.79231,-1.67455,11.297,14.9728,-19.5652,-11.7375,-17.5809,13.2814,8.08528,16.8956,5.72642,-11.9004,-8.39778,7.59722,10.0842,-18.6665,10.5291,8.00959,-7.61701,-11.3563,17.3733,6.9306,14.6871,7.35852,-3.85224,12.992,-2.8557,21.1018,6.76826,-3.82236,1.0819
-72.0699,0.87026,0.0126926,10,1023,0,121.939,0.641714,-0.0571799,1.48412,7.21027,-50.2392,-21.6798,-9.3119,-21.7724,-44.3087,4.13376,-28.5407,22.3091,-48.7068,31.7058,6.82048,-5.92038,7.43551,43.0565,-20.9508,17.7307,17.9491,-4.93954,-16.5939,0.269589,16.8721,24.3443,-33.5696,-30.4034,-37.4117,31.7561,11.7057,33.5063,16.7557,-34.5968,-10.9345,15.6028,17.1859,-30.8913,16.8457,13.6494,-12.4637,-32.2168,28.6396,11.9471,36.3461,17.3357,-5.72299,22.4859,-13.6213,42.0303,7.75062,-9.60382,1.01001,0.875416,-0.467807,0.644055,-0.610753,-0.840414,0.722509,0.171491,-0.0865591,-0.169697,-0.780907,1.04833,0.810979,-0.959694,-1.21424,0.999422,-0.252693,-0.177852,-1.61626,-1.03964,0.29199,0.718409,1.10982,1.79215,-0.786577,-0.24376,0.361522,0.353641,0.973074,0.11715,-1.22041,-0.361083,-1.58801,0.276175,0.58038,0.477964,0.112098,1.75834,0.267467,0.162479,-1.04671,-0.266296,-0.465779,0.3114,-1.22481,-0.203899,0.820248,1.4585,0.872152,0.140113,1.5008,8.80747e-05,0.815194,4.97961,-32.2755,-13.5642,-6.20759,-14.2615,-27.9775,2.71285,-18.2585,14.1699,-31.4318,20.6927,4.70306,-4.19233,4.22509,27.9183,-13.4843,11.2434,10.7645,-3.6005,-10.4686,0.480952,11.2488,16.3126,-21.7701,-19.5153,-23.7295,20.4262,7.89163,21.4419,10.1728,-22.243,-7.6636,10.0801,11.2215,-19.5166,10.8031,9.47014,-7.84226,-20.4984,17.8345,7.51297,23.0043,11.2016,-4.18028,14.2681,-8.34365,27.4605,5.32318,-6.07116,1.29
-71.3222,0.0891676,0.0154092,2,5,1,125.597,0.642394,-0.0281629,1.45876,7.20465,-50.2355,-21.6942,-9.35396,-21.814,-44.3083,4.14382,-28.5414,22.3112,-48.6971,31.7052,6.82262,-5.93506,7.43724,43.0938,-20.9791,17.7406,17.9721,-4.9377,-16.6386,0.276035,16.8962,24.3363,-33.5804,-30.385,-37.408,31.7765,11.7191,33.523,16.7486,-34.5813,-10.9208,15.6031,17.1913,-30.8992,16.8495,13.6519,-12.455,-32.2217,28.632,11.9728,36.3366,17.3417,-5.71627,22.5027,-13.6097,42.0397,7.76378,-9.60771,0.999794,0.845401,-0.478257,0.640139,-0.603112,-0.848072,0.735036,0.177898,-0.107146,-0.157073,-0.779597,1.07051,0.800548,-0.950518,-1.20697,1.00132,-0.257293,-0.179369,-1.61782,-1.04018,0.295603,0.736142,1.10419,1.79042,-0.784432,-0.234738,0.350153,0.342121,0.970606,0.126239,-1.21865,-0.371387,-1.57064,0.284771,0.602784,0.46101,0.103988,1.73185,0.264126,0.135083,-1.02347,-0.284084,-0.457297,0.305183,-1.24486,-0.20568,0.819171,1.41449,0.87308,0.114441,1.49465,9.0122e-05,0.811343,4.95601,-32.2039,-13.5395,-6.21971,-14.2622,-27.9017,2.71657,-18.2253,14.1423,-31.355,20.6588,4.6932,-4.19303,4.21271,27.8824,-13.4738,11.2215,10.7442,-3.59674,-10.4691,0.495554,11.2412,16.2781,-21.7288,-19.4549,-23.6739,20.3878,7.88573,21.4064,10.1383,-22.187,-7.63791,10.0616,11.2113,-19.4802,10.777,9.44741,-7.81817,-20.4641,17.7918,7.50235,22.945,11.1779,-4.18152,14.2432,-8.31255,27.3905,5.32415,-6.06967,1.28599
-65.3478,0.9424,0.00338049,10,1023,0,124.767,0.585503,-0.016899,-1.42934,2.78941,-47.8684,-22.196,-12.0671,-17.4696,-46.5804,5.93729,-24.4484,22.837,-46.6504,29.4834,4.68278,-3.69994,7.47577,43.3353,-21.8314,15.8709,19.1309,-6.49006,-9.09087,-0.803082,14.6518,25.8131,-37.4437,-30.6504,-28.9303,27.6401,9.00161,34.0676,14.7467,-36.317,-9.33104,18.0845,17.5254,-35.1678,19.1258,14.3816,-14.7078,-32.7309,24.6053,7.07148,34.9778,16.0549,-7.5141,28.4263,-12.0334,44.064,9.28859,-6.93468,-0.0986475,-0.794672,0.569871,-0.624856,0.579127,0.892518,-0.740612,-0.0477763,0.0794021,0.211072,0.718343,-1.09161,-0.742129,0.852744,1.22941,-1.04627,0.00800435,0.158657,1.63821,1.0213,-0.135786,-0.613806,-1.09136,-1.69469,0.701323,0.0629102,-0.316094,-0.300925,-1.04119,0.0891205,1.04965,0.349674,1.46801,-0.364507,-0.531513,-0.619277,-0.197447,-1.58732,-0.182063,-0.306954,0.988516,0.170518,0.383163,-0.23291,1.24581,0.518434,-0.804199,-1.36361,-0.897818,-0.132899,-1.25513,0.00376189,0.193202,0.153179,-14.366,-7.45994,-3.23036,-4.628,-15.1427,1.80244,-7.52742,7.2875,-13.854,8.18315,0.788846,-0.384016,3.4278,12.5291,-6.77818,5.07531,7.41751,-1.09981,-2.94747,-0.800936,3.5736,6.50068,-11.0078,-9.46985,-9.27566,8.32045,1.86255,10.6685,5.5262,-10.9735,-1.58156,5.29338,4.96961,-11.4866,5.7671,3.04414,-4.73483,-10.4487,8.53541,2.35103,11.2155,4.78078,-1.21643,9.30076,-4.46243,12.4706,2.08052,-2.27472,-1.15804
-74.3157,0.998943,0.00482519,10,1023,0,119.418,0.512936,-0.0189476,2.15763,2.93465,-49.6782,-20.3749,-13.4718,-19.2445,-44.7781,8.4922,-27.6802,23.7869,-47.0909,27.5369,7.95897,-3.75193,6.92287,38.7359,-24.8683,17.4238,15.9893,-3.80502,-7.36385,0.337624,13.635,26.4569,-34.3066,-32.5543,-31.5097,29.1828,13.5928,34.5296,16.0196,-35.3569,-10.6931,19.7853,15.3676,-36.9617,15.6858,13.8217,-11.8448,-33.3136,21.1524,12.6258,37.4698,15.2776,-8.74955,29.8093,-12.5221,45.0069,6.4081,-4.18954,-1.84819,0.975179,1.23321,-0.225023,-0.612851,-0.439873,1.55528,0.188329,0.677491,0.589942,0.268522,0.825376,0.379508,0.23895,-1.44614,1.26002,-0.371296,0.938127,-2.09413,-1.7524,-0.0583811,-0.0853766,-0.313552,0.541298,0.36687,0.210843,-0.783532,-0.359267,1.52721,1.51915,-0.0797863,-0.860406,-1.87948,-0.165715,-0.184069,1.22201,-0.42313,1.19461,1.83524,0.813078,-0.413006,-0.243228,-0.975196,-0.284485,-0.518632,-1.18451,1.09949,1.027,1.00778,1.18739,1.24122,0.000914482,0.896379,2.27857,-32.861,-13.7128,-9.21625,-13.0252,-29.477,5.74589,-18.313,16.1145,-31.4395,18.7008,5.45045,-2.43488,4.16914,26.3381,-16.7681,11.9667,10.0303,-3.11144,-4.94867,0.198546,9.02727,17.8864,-22.8492,-21.7263,-21.347,19.4213,9.59155,23.6055,10.6989,-23.9474,-7.76374,13.1923,10.2289,-24.3514,10.365,9.63777,-7.33898,-22.0407,14.028,8.37427,24.771,10.1363,-6.02451,19.5751,-8.02923,30.4613,4.61443,-2.42255,-0.837758
-74.9041,0.727431,0.0077496,10,1023,0,125.695,0.340055,0.00671329,-2.70682,5.25466,-48.9172,-21.8902,-14.2095,-17.7657,-46.2738,6.21125,-27.4831,30.195,-49.2915,28.1001,3.61946,-6.63147,6.06525,40.7707,-26.9881,19.1737,14.2195,-1.15374,0.486126,4.48579,16.3212,25.1142,-33.713,-33.0774,-32.2902,27.4365,15.7016,35.2554,12.3337,-35.7054,-8.37807,20.1536,14.2594,-34.2413,15.6981,15.4047,-10.714,-40.0867,20.7686,9.54785,28.6535,11.6614,-8.17733,30.1749,-12.9945,46.0521,8.67893,1.12968,-3.03876,-0.980941,-1.23399,0.218564,0.617343,0.417351,-1.52809,-0.213072,-0.660631,-0.606763,-0.259892,-0.880445,-0.361629,-0.226999,1.43489,-1.25225,0.365315,-0.911704,2.1078,1.76234,0.0659014,0.0742104,0.317991,-0.566608,-0.353898,-0.229295,0.784399,0.347736,-1.52662,-1.49222,0.0848163,0.917481,1.85607,0.172186,0.14693,-1.22881,0.422627,-1.1984,-1.84844,-0.872105,0.385209,0.227326,0.969358,0.276454,0.492809,1.14313,-1.07705,-1.03033,-0.974041,-1.17776,-1.24081,0.0410406,0.0625724,-0.0203162,-9.84719,-3.6603,-1.91564,-2.7383,-9.66438,0.892342,-5.50081,4.75339,-8.97026,4.11786,0.290074,-1.39275,2.46209,5.99905,-4.41993,2.5087,4.55592,1.50224,0.149792,0.865294,3.19475,3.89357,-6.30578,-6.0727,-4.95199,5.18963,1.29919,4.79116,2.26369,-5.42722,0.315159,3.73145,2.66445,-7.24631,3.18586,1.56447,-3.68476,-7.93487,4.0465,1.90891,6.00674,2.33032,-0.969256,6.4441,-3.34126,7.14808,0.592045,-0.940497,-1.73886
