# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=2136375713
# chain_id=2
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=results_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta0,betas.1,logit_rho,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,phi.16,phi.17,phi.18,phi.19,phi.20,phi.21,phi.22,phi.23,phi.24,phi.25,phi.26,phi.27,phi.28,phi.29,phi.30,phi.31,phi.32,phi.33,phi.34,phi.35,phi.36,phi.37,phi.38,phi.39,phi.40,phi.41,phi.42,phi.43,phi.44,phi.45,phi.46,phi.47,phi.48,phi.49,phi.50,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,theta.29,theta.30,theta.31,theta.32,theta.33,theta.34,theta.35,theta.36,theta.37,theta.38,theta.39,theta.40,theta.41,theta.42,theta.43,theta.44,theta.45,theta.46,theta.47,theta.48,theta.49,theta.50,sigma,rho,convolved_re.1,convolved_re.2,convolved_re.3,convolved_re.4,convolved_re.5,convolved_re.6,convolved_re.7,convolved_re.8,convolved_re.9,convolved_re.10,convolved_re.11,convolved_re.12,convolved_re.13,convolved_re.14,convolved_re.15,convolved_re.16,convolved_re.17,convolved_re.18,convolved_re.19,convolved_re.20,convolved_re.21,convolved_re.22,convolved_re.23,convolved_re.24,convolved_re.25,convolved_re.26,convolved_re.27,convolved_re.28,convolved_re.29,convolved_re.30,convolved_re.31,convolved_re.32,convolved_re.33,convolved_re.34,convolved_re.35,convolved_re.36,convolved_re.37,convolved_re.38,convolved_re.39,convolved_re.40,convolved_re.41,convolved_re.42,convolved_re.43,convolved_re.44,convolved_re.45,convolved_re.46,convolved_re.47,convolved_re.48,convolved_re.49,convolved_re.50
-69.1039,0.000921706,0.00255661,1,3,1,112.776,-0.079462,0.0674173,1.35112,2.04434,13.8984,-3.1392,-65.6302,-20.7032,10.8689,-71.0339,-18.9655,-22.893,2.49309,4.27682,14.1369,17.6503,-35.163,-82.2181,51.6205,-10.3862,-2.15412,-14.0783,-35.2699,-3.18826,21.7443,45.5379,8.33113,52.9664,-75.0154,42.4441,-36.355,138.363,-0.625468,-0.446765,-12.5301,10.3638,-39.8059,-17.0425,6.79414,-15.2071,34.0044,24.9143,-36.5935,98.5193,41.6018,-63.7212,-0.484012,-74.7747,-27.0449,25.7393,78.1208,6.40091,31.6411,0.957128,0.0349246,-1.30897,0.214384,-0.943761,0.444616,-0.418662,-1.81371,0.566256,0.182866,-0.0257847,1.73005,0.135635,0.323883,0.506405,1.39276,-1.09181,-0.598419,-0.155176,0.871438,-0.668867,-0.196359,-0.649059,-0.211602,0.160298,-0.480456,0.824489,-1.767,-1.23067,-1.11862,-0.391928,-0.279243,-2.20351,1.2347,-0.508187,-0.361298,-1.07915,-1.21791,1.00551,-0.939399,0.503689,0.623711,1.23064,0.493583,0.0541735,0.525794,0.150889,0.772363,-0.390848,-1.31959,0.00252526,0.794312,1.72243,8.77467,-2.57199,-41.2631,-13.4752,7.05126,-44.9557,-12.7747,-14.1704,1.65409,2.68357,9.69378,11.1848,-22.013,-51.5844,33.163,-7.0406,-1.62894,-8.9426,-21.832,-2.3126,13.6143,28.4037,5.15434,33.4523,-47.4928,27.1223,-23.7124,86.6389,-0.901496,-0.459303,-8.02313,5.53195,-24.5258,-10.9707,4.11783,-10.073,20.8773,16.1571,-23.4874,62.3156,26.5005,-39.5992,-0.0811723,-47.0987,-16.8053,16.2894,49.5823,3.85661,19.3418
-69.8153,0.997401,0.000203841,10,1023,0,135.67,-0.060421,0.0662096,1.29557,1.29958,13.3884,-2.3861,-64.1774,-17.9,10.1988,-71.7216,-19.3837,-23.0367,2.50294,7.95368,14.9119,18.8574,-34.7089,-79.5589,51.8062,-11.2604,-0.717421,-14.8782,-34.8197,-3.83776,22.266,45.8008,8.04427,53.1336,-77.7456,42.3186,-36.2492,137.943,-1.25532,-0.851769,-14.4555,10.7519,-40.9295,-17.3222,6.4617,-15.1354,34.1267,23.5189,-36.37,98.5954,40.8985,-64.4274,-0.87311,-76.336,-27.2842,25.2542,78.7975,6.57586,32.2538,1.0697,0.0609435,-1.35901,0.136531,-0.956813,0.594584,-0.445479,-1.76981,0.568655,0.205519,-0.0406937,1.72107,0.162508,0.412111,0.461887,1.48145,-1.08356,-0.637375,-0.129258,0.854084,-0.637287,-0.214527,-0.615464,-0.47565,0.0498059,-0.53355,0.622683,-1.94309,-1.25251,-1.04729,-0.294999,-0.188927,-2.17348,1.32327,-0.51062,-0.396753,-1.12324,-1.18898,1.00184,-1.00253,0.491406,0.517687,1.27776,0.384595,0.0516688,0.333445,0.199344,0.693522,-0.25863,-1.45195,0.00257632,0.785088,1.31013,8.41655,-2.12499,-40.146,-11.6585,6.66551,-45.1425,-12.965,-14.1696,1.66345,4.96438,10.1407,11.8901,-21.5552,-49.6322,33.1451,-7.55736,-0.744967,-9.38163,-21.4198,-2.69992,13.8509,28.4104,4.8195,33.3131,-48.9576,26.8026,-23.6121,85.8455,-1.27201,-0.670419,-9.14443,5.7288,-25.0302,-11.0896,3.86454,-10.0035,20.8303,15.1998,-23.2518,62.0011,25.8643,-39.7735,-0.368739,-47.8031,-16.9399,15.915,49.6908,4.0001,19.535
-68.6537,0.999942,0.000378583,10,1023,0,120.642,-0.139834,0.0666022,1.21499,1.18629,14.4721,-1.61438,-65.446,-20.235,11.7822,-74.0436,-21.6165,-20.1132,2.9344,10.7103,15.9332,16.011,-34.3655,-80.4459,53.3301,-12.7715,0.73664,-15.2737,-34.7581,-2.77765,22.6522,46.1257,8.80093,51.3514,-82.6998,44.2799,-36.2933,136.459,-1.93034,-0.811824,-12.0807,10.6364,-41.1946,-18.3482,6.42324,-16.2472,33.9623,22.1793,-36.5731,103.751,41.0181,-64.2495,-0.347513,-77.1877,-27.9432,23.8558,79.0027,7.07113,34.6649,1.29025,-0.0187793,-1.09453,0.0652218,-0.813702,0.317384,-0.665657,-1.92015,0.212166,0.373927,-0.15436,1.71673,-0.12708,0.176409,0.801826,1.46969,-1.04035,-0.565415,0.0371588,0.924445,-0.467188,-0.143089,-0.600853,-0.266014,0.0559101,-0.476559,0.483439,-2.04335,-1.19583,-0.731955,-0.249953,-0.212111,-2.07015,1.16865,-0.733919,-0.52967,-1.12563,-0.995742,0.796534,-0.744201,0.447543,0.45959,1.28299,0.436051,-0.00855365,0.221667,0.162413,0.529792,-0.303087,-1.3929,0.00232957,0.771181,1.35383,8.97759,-1.52603,-40.6081,-12.9544,7.4681,-46.2965,-14.3415,-12.388,2.00101,6.5768,10.715,9.88138,-21.2552,-49.5701,33.8188,-8.42824,0.186957,-9.46656,-21.1412,-1.94829,13.9977,28.3547,5.33777,31.9139,-51.5812,27.7273,-23.5141,84.1635,-1.54879,-0.623675,-7.60306,5.61454,-25.0211,-11.7446,3.7352,-10.6273,20.6129,14.1535,-23.0664,64.6393,25.6904,-39.2826,-0.0072068,-47.9345,-17.2456,14.8911,49.3109,4.2459,20.8592
-74.0528,0.871469,0.000714435,10,1023,0,127.51,-0.154925,0.0633944,1.30448,1.73122,14.3173,-1.41934,-58.129,-20.4177,13.7946,-74.9598,-21.5253,-24.7994,5.58877,9.95526,15.0059,17.7372,-34.7836,-77.6806,47.8637,-10.2594,0.805211,-12.9213,-36.1192,-2.75205,21.0469,46.1817,8.2418,49.4953,-85.8065,41.61,-35.3499,135.621,-1.02795,0.777678,-12.1908,7.45049,-38.6243,-17.1044,6.21953,-17.2207,33.4256,20.9826,-34.39,103.671,40.5115,-64.8524,4.16227,-78.8836,-27.2913,20.5074,78.1085,5.72213,38.0231,1.36781,0.13507,-0.570422,0.227326,-1.65261,0.767449,-0.895926,-2.10127,-0.790359,1.17479,-0.0154221,1.36912,-0.0786022,0.296394,0.591052,1.33874,-1.60679,-0.640405,-0.0453807,1.04428,-0.404922,-0.372836,-0.763187,-0.173739,-0.249078,-0.384846,0.538531,-1.89823,-1.29789,-0.418425,-0.624768,-0.703015,-2.8831,1.51925,-0.620531,-0.261096,-1.47946,-0.728788,0.867479,-0.82656,0.369521,0.0660381,1.00259,0.64032,-0.162926,0.146666,0.218591,1.01535,-0.353209,-0.919986,0.00238748,0.786588,1.71758,9.04122,-1.15363,-36.3495,-13.5681,9.00555,-47.4235,-14.4699,-15.9176,4.0476,6.23613,10.0431,11.0872,-21.677,-48.4429,30.6353,-7.17625,0.209128,-8.12432,-22.169,-1.91296,13.0269,28.6095,5.08843,30.925,-53.9897,26.3437,-23.046,84.4528,-0.837959,0.199085,-7.97003,3.34054,-23.5206,-11.0134,3.77985,-11.4831,20.6255,13.5596,-21.9489,65.1858,25.4365,-40.2078,2.90609,-49.5457,-17.0475,12.9618,49.4533,3.42536,23.4205
-74.1263,0.99887,0.000901392,10,1023,0,116.922,-0.112134,0.0757093,1.41724,3.3622,15.1719,-2.48992,-55.6556,-15.579,10.3691,-74.8252,-21.1488,-28.0948,10.8568,14.7994,16.7435,20.9084,-35.0949,-78.1422,48.5732,-16.1625,2.62419,-12.528,-36.7057,-1.85253,22.2063,45.14,5.63358,49.7713,-88.8798,42.7516,-36.4638,131.396,-3.37644,1.34037,-10.6525,7.43699,-39.455,-19.464,6.98162,-19.4344,34.3704,22.5298,-34.2329,102.865,45.1915,-67.8206,5.63859,-80.7264,-28.8195,21.8347,78.6713,5.79571,34.6814,1.75417,0.185215,-0.444884,0.179877,-1.35839,0.844278,-0.833455,-2.12769,-1.37641,1.00294,-0.200798,1.4301,-0.116761,0.0790407,0.438853,1.29869,-1.57513,-0.68205,-0.193196,1.05213,-0.399997,-0.413987,-0.509191,-0.451736,-0.465503,-0.326955,0.375381,-1.5273,-1.25857,-0.760624,-0.447664,-1.35527,-2.56723,1.6102,-0.715626,-0.385431,-1.16239,-0.891285,0.959134,-0.805957,0.277975,0.304385,0.870727,0.717246,-0.512455,0.50608,0.0662471,0.638706,-0.493091,-1.69301,0.00298614,0.804906,2.90776,9.70676,-1.77609,-35.228,-10.4832,6.95099,-47.8366,-14.3564,-18.4311,7.33047,9.2999,11.2536,13.2125,-22.229,-49.3789,31.388,-10.9491,1.36351,-8.03302,-22.8211,-1.35191,13.9046,28.4115,3.37436,31.3689,-56.529,27.2871,-23.8069,82.8004,-2.47795,0.652587,-7.35645,3.58403,-24.3187,-12.6639,4.25884,-12.8424,21.4106,14.7163,-22.0731,65.3794,28.8036,-42.6403,3.89388,-51.4385,-18.0593,13.881,50.1905,3.45895,21.2538
-74.1851,0.266209,0.00169809,3,15,1,128.998,-0.113111,0.0756216,1.42014,3.36024,15.1717,-2.47061,-55.6957,-15.5757,10.4364,-74.872,-21.1871,-28.0783,10.8603,14.8201,16.6905,20.892,-35.0863,-78.1863,48.5434,-16.0712,2.58194,-12.5224,-36.6726,-1.89585,22.2112,45.1232,5.68287,49.7208,-88.8773,42.7127,-36.4835,131.442,-3.36993,1.37486,-10.5527,7.44393,-39.4518,-19.4529,7.01395,-19.3839,34.3224,22.5376,-34.2704,102.763,45.1852,-67.8494,5.6667,-80.699,-28.8573,21.8894,78.6634,5.8122,34.6829,1.76441,0.183989,-0.444365,0.182707,-1.35693,0.842159,-0.831025,-2.12373,-1.38283,1.00502,-0.198301,1.43598,-0.110493,0.0769202,0.446885,1.30236,-1.57941,-0.687544,-0.199453,1.05027,-0.39971,-0.414161,-0.502923,-0.445687,-0.463299,-0.329985,0.374352,-1.53181,-1.2617,-0.756651,-0.446945,-1.34498,-2.5725,1.60354,-0.713385,-0.389463,-1.16103,-0.886847,0.961336,-0.804934,0.272519,0.29448,0.874701,0.710088,-0.513343,0.507235,0.0734893,0.646955,-0.495413,-1.68258,0.00297273,0.80536,2.91074,9.70868,-1.76382,-35.2622,-10.4825,6.99418,-47.8782,-14.3817,-18.4278,7.33501,9.3169,11.2249,13.2087,-22.2308,-49.4176,31.3788,-10.8951,1.33509,-8.03434,-22.808,-1.37939,13.9119,28.412,3.40955,31.347,-56.5445,27.2694,-23.8272,82.8523,-2.47228,0.67526,-7.28978,3.58877,-24.3275,-12.659,4.27903,-12.8127,21.3887,14.7258,-22.1021,65.3306,28.8032,-42.6693,3.9092,-51.4357,-18.0882,13.9228,50.2029,3.46969,21.2665
-73.6741,0.993491,0.000324271,10,1023,0,121.35,-0.146755,0.0702169,1.01582,3.57919,15.0422,-3.67828,-55.1099,-13.0445,10.7823,-77.1614,-22.3689,-27.4197,11.1508,15.903,18.4193,20.7699,-34.7249,-74.074,53.9458,-16.8402,1.89714,-16.2536,-36.3978,-3.7229,22.3361,45.3319,6.31591,52.0063,-87.3932,42.0082,-35.7959,133.228,-3.66603,0.963541,-15.4062,6.77907,-37.8307,-19.0113,6.21223,-20.4008,34.6798,21.4054,-35.9794,99.8079,45.4898,-69.994,4.71612,-78.8204,-30.0021,20.244,77.5642,7.28514,37.2058,1.88612,0.276197,-0.473155,0.215193,-1.57275,0.783201,-0.863694,-2.08784,-0.817348,1.06698,-0.147117,1.28818,-0.303854,0.0636875,0.532633,1.69313,-1.66961,-0.762991,-0.0531816,0.961158,-0.434256,-0.436931,-0.623058,-0.22115,-0.0228019,-0.189433,0.475384,-1.7072,-1.42022,-0.537398,-0.67604,-1.36912,-2.32618,1.46041,-0.549845,-0.603264,-1.03223,-1.2064,0.784899,-0.777872,0.0962591,0.370421,0.685782,0.560536,-0.353071,0.45842,0.0681887,0.456491,-0.394292,-1.9946,0.0031249,0.734157,3.14101,9.256,-2.47252,-33.2785,-8.71416,6.93646,-47.1951,-14.6291,-17.0342,7.30609,9.55932,11.8239,12.4272,-21.006,-44.6046,33.5571,-11.0638,0.756024,-9.875,-21.5568,-2.4795,13.3075,27.144,3.7126,31.4973,-53.0466,25.6966,-22.5679,79.9865,-2.49822,0.235215,-10.0401,2.90786,-22.1675,-11.8019,3.45276,-12.8924,20.3895,13.3736,-22.1999,60.5203,27.7519,-42.0537,3.14637,-47.937,-17.941,12.3004,47.2292,4.21055,21.5135
-73.9377,0.985303,0.000602768,10,1023,0,122.919,-0.179185,0.0883657,1.0923,3.31332,14.2461,-2.31858,-55.6443,-11.6298,10.2817,-76.6298,-24.0716,-28.7956,10.3909,16.2607,18.6141,19.6,-33.991,-72.143,55.2393,-18.7706,1.23711,-15.7865,-36.2969,-5.49221,22.2117,45.4798,5.82194,55.3834,-87.4613,39.5493,-35.5261,136.261,-3.78447,1.35609,-10.0478,5.93037,-36.2201,-19.2082,5.81433,-20.4162,34.4811,22.4197,-33.1394,96.3812,42.5375,-69.9957,4.44818,-81.8525,-30.5408,21.2471,77.5761,7.52963,36.1895,2.03286,0.348763,-0.405556,0.294891,-1.53432,0.799101,-0.776164,-1.92128,-1.07655,1.02456,-0.143495,1.13488,-0.133588,0.199651,0.391359,1.6379,-1.82173,-0.716119,0.190354,0.8725,-0.432119,-0.460623,-0.695119,-0.106369,-0.142554,-0.173866,0.479023,-1.58411,-1.52905,-0.448749,-0.785702,-1.24992,-2.12145,1.3396,-0.573811,-0.506495,-0.973986,-1.22954,1.0002,-0.572425,-0.0373858,0.171781,0.895535,0.42651,-0.550859,0.537008,0.197644,0.371185,-0.529828,-2.18422,0.00272832,0.748815,3.04622,8.89184,-1.62197,-33.9003,-7.88512,6.69176,-47.2779,-15.692,-18.1593,6.87158,9.87783,11.9585,11.926,-20.6986,-43.9473,34.6212,-12.3986,0.398066,-9.56415,-21.7724,-3.57719,13.3602,27.4802,3.50907,33.817,-53.6037,24.4399,-22.5319,82.61,-2.54058,0.435993,-6.77459,2.56549,-21.4913,-12.0409,3.30387,-12.9806,20.4824,14.2196,-20.5645,58.9558,26.1143,-42.3807,2.93555,-50.3607,-18.4185,13.0999,47.654,4.34176,21.0492
-70.9763,0.837628,0.00108557,10,1023,0,116.623,-0.159205,0.0767999,0.468144,3.95769,14.3812,-1.26217,-55.8637,-7.46375,-2.65144,-85.321,-26.8875,-22.6011,9.12932,9.69088,24.1386,27.4334,-35.8947,-74.1638,72.362,-27.324,-5.80077,-14.2391,-34.2731,-13.5831,19.9805,45.3041,9.325,56.7184,-87.9591,37.1564,-35.5185,156.05,-3.28345,3.57699,-15.8089,4.84725,-32.9089,-20.5714,5.24834,-21.1201,35.1598,13.4555,-40.5451,111.494,46.1304,-65.3723,3.95849,-87.2001,-35.8115,17.4604,76.8885,14.8319,34.7842,1.85009,0.269537,0.0557535,0.396118,-0.078433,0.400082,-0.0463717,-1.90493,-0.629188,0.0610442,-0.0534733,0.0740522,-1.23338,-0.606623,-0.298255,1.68833,-1.74241,-0.397855,0.744259,0.77068,-1.21639,-0.87273,-0.115784,-0.536767,-0.944838,-0.256314,0.07027,-1.53689,-1.41979,-0.546163,-0.844961,-0.777319,-1.23258,2.26617,-1.40078,-0.321029,-1.29227,-0.375621,1.31735,0.15964,0.957901,0.501494,0.59005,0.542239,-0.953542,-0.42273,0.469027,1.33189,-0.172276,-0.815261,0.00270777,0.614944,3.34258,8.14166,-0.66528,-30.7307,-4.18733,-1.22197,-47.3394,-16.0912,-12.9228,5.1001,5.34043,13.4308,14.4465,-20.2801,-41.309,41.1725,-16.2324,-3.46342,-7.43378,-18.5262,-8.28665,10.5377,25.0494,4.83765,30.8641,-48.9325,20.6469,-20.6488,85.6488,-2.15959,1.45912,-9.24839,1.92296,-16.8418,-12.2761,2.71101,-12.513,19.2631,8.27854,-22.3832,62.4183,25.8906,-35.8829,2.53146,-48.9443,-20.1199,9.97286,43.4613,8.1174,18.782
-71.0422,0.994255,0.00123624,10,1023,0,115.2,-0.100722,0.0838242,0.652936,5.872,12.4507,1.56873,-57.4687,-1.6986,0.838101,-86.8596,-31.2606,-22.2097,12.1303,6.79209,25.6394,25.7979,-33.6216,-68.9998,66.1269,-22.3371,-3.32953,-14.6384,-36.8374,-14.0974,20.7192,46.153,10.6021,61.3675,-74.025,34.5802,-36.8442,157.43,-5.34795,1.5274,-26.0177,3.70361,-32.5621,-20.2388,3.58581,-27.035,32.854,12.3439,-36.6324,110.44,46.2634,-65.2576,9.83953,-94.7652,-33.3471,14.0659,77.3161,18.5691,26.847,1.33506,0.182612,-0.683301,0.209345,-0.36854,0.378475,-0.052128,-1.15986,0.185704,-0.143219,0.190457,-0.358528,-0.699429,-0.43963,0.103695,1.5987,-1.55695,-0.952297,0.287933,0.85062,-0.811509,-0.885699,-0.0630677,-0.726519,-1.34146,-0.00383528,0.29652,-1.65954,-0.757097,-0.371455,-0.367664,-1.07752,-0.936325,2.41052,-1.23699,-1.02213,-2.09642,-0.794246,1.05537,0.272082,1.08762,0.236135,1.28634,0.43333,-1.0307,-0.337071,0.572704,0.828582,0.0562768,-1.54804,0.00175926,0.657672,4.14838,7.24658,0.499784,-32.8325,-1.18968,0.702043,-49.8395,-18.6048,-12.6273,6.87226,4.0063,14.4929,14.3844,-19.5373,-39.5067,38.8553,-13.72,-2.46647,-8.22581,-20.6264,-8.55884,11.363,26.4292,5.65462,34.4058,-42.4513,20.0032,-22.099,89.8339,-3.28408,0.660757,-15.5501,1.57597,-17.2621,-12.3296,1.45822,-16.7296,18.3752,7.696,-20.8474,63.9676,26.6675,-36.6688,5.89593,-54.9454,-19.3198,8.40107,44.8211,10.6812,14.4895
-71.0422,0.00134027,0.00226035,1,3,1,103.213,-0.100722,0.0838242,0.652936,5.872,12.4507,1.56873,-57.4687,-1.6986,0.838101,-86.8596,-31.2606,-22.2097,12.1303,6.79209,25.6394,25.7979,-33.6216,-68.9998,66.1269,-22.3371,-3.32953,-14.6384,-36.8374,-14.0974,20.7192,46.153,10.6021,61.3675,-74.025,34.5802,-36.8442,157.43,-5.34795,1.5274,-26.0177,3.70361,-32.5621,-20.2388,3.58581,-27.035,32.854,12.3439,-36.6324,110.44,46.2634,-65.2576,9.83953,-94.7652,-33.3471,14.0659,77.3161,18.5691,26.847,1.33506,0.182612,-0.683301,0.209345,-0.36854,0.378475,-0.052128,-1.15986,0.185704,-0.143219,0.190457,-0.358528,-0.699429,-0.43963,0.103695,1.5987,-1.55695,-0.952297,0.287933,0.85062,-0.811509,-0.885699,-0.0630677,-0.726519,-1.34146,-0.00383528,0.29652,-1.65954,-0.757097,-0.371455,-0.367664,-1.07752,-0.936325,2.41052,-1.23699,-1.02213,-2.09642,-0.794246,1.05537,0.272082,1.08762,0.236135,1.28634,0.43333,-1.0307,-0.337071,0.572704,0.828582,0.0562768,-1.54804,0.00175926,0.657672,4.14838,7.24658,0.499784,-32.8325,-1.18968,0.702043,-49.8395,-18.6048,-12.6273,6.87226,4.0063,14.4929,14.3844,-19.5373,-39.5067,38.8553,-13.72,-2.46647,-8.22581,-20.6264,-8.55884,11.363,26.4292,5.65462,34.4058,-42.4513,20.0032,-22.099,89.8339,-3.28408,0.660757,-15.5501,1.57597,-17.2621,-12.3296,1.45822,-16.7296,18.3752,7.696,-20.8474,63.9676,26.6675,-36.6688,5.89593,-54.9454,-19.3198,8.40107,44.8211,10.6812,14.4895
-70.8265,0.996578,0.000207023,10,1023,0,121.037,-0.107271,0.0797784,0.58701,5.8595,12.3569,1.94367,-57.2999,-2.60227,1.12357,-87.519,-30.9087,-21.5403,11.4595,5.07191,25.0874,23.9431,-33.9666,-67.5566,69.3026,-20.544,-3.32192,-15.6103,-37.6666,-14.4744,21.102,46.198,8.30042,62.2742,-76.4078,34.1686,-36.8285,156.279,-5.82002,0.824621,-24.8453,4.51307,-34.4563,-21.1258,2.89168,-26.6356,33.5004,13.0062,-36.8236,111.569,46.6103,-64.7642,8.83718,-91.9125,-33.8732,14.4778,77.6621,18.6924,29.4208,1.38911,0.28493,-0.808577,0.116804,-0.255584,0.471333,0.0734162,-1.27803,0.32593,-0.2733,0.198511,-0.455341,-0.461346,-0.480355,0.267421,1.5924,-1.49468,-0.928814,0.390294,0.850226,-0.707982,-0.788394,-0.064218,-0.644086,-1.39232,-0.153439,0.419101,-1.67914,-0.795633,-0.265458,-0.308081,-1.23745,-0.780193,2.37602,-1.45693,-1.1078,-1.9683,-0.748122,0.929798,0.178874,1.055,0.114161,1.29704,0.545526,-0.978081,-0.379578,0.635778,0.567856,0.0241222,-1.53335,0.00169486,0.642679,4.15192,7.17506,0.618468,-32.4117,-1.62792,0.918663,-49.5678,-18.2851,-12.0157,6.33264,2.99377,13.949,13.2968,-19.5417,-38.1358,40.2373,-12.5392,-2.4383,-8.61565,-20.8438,-8.62831,11.4908,26.1498,4.32023,34.469,-43.4049,19.6196,-21.8806,88.1138,-3.45786,0.283292,-14.8237,2.09195,-18.1119,-12.8464,0.977,-16.2755,18.5431,7.92859,-20.7672,63.8754,26.4901,-35.9374,5.33561,-52.6869,-19.4285,8.58707,44.3636,10.6105,15.7611
-70.2377,0.962951,0.000383465,10,1023,0,128.125,-0.0713287,0.0836415,0.604343,6.17618,12.8613,1.13837,-55.9978,-0.616765,0.265652,-87.6266,-32.0711,-21.3768,10.7991,5.90843,24.2697,24.1809,-34.5745,-65.6338,66.7284,-20.8624,-5.05816,-17.0218,-39.0732,-13.6241,21.7174,45.954,8.2116,62.6593,-77.7309,35.3348,-37.2918,157.434,-5.47145,0.0905481,-24.6634,3.88502,-36.52,-19.7488,3.87728,-25.7628,32.7207,13.4504,-36.0847,112.147,47.4105,-65.3372,10.0575,-92.4135,-34.1026,15.3977,76.5599,19.3753,30.0501,1.40926,0.223607,-0.770122,0.015436,-0.158338,0.302865,-0.00896839,-1.19061,0.329522,-0.384259,0.273049,-0.656854,-0.13981,-0.334353,0.296576,1.56533,-1.53144,-0.883673,0.408707,0.745314,-0.801152,-0.844397,-0.0546513,-0.791313,-1.41268,-0.253785,0.435077,-1.61679,-0.844505,-0.0157211,-0.667198,-1.26837,-0.732172,2.25569,-1.58443,-0.898394,-1.92693,-0.696162,0.939034,0.0876227,0.974651,-0.0290246,1.3619,0.48807,-0.889744,-0.554978,0.6057,0.362804,-0.118099,-1.20294,0.00158855,0.646649,4.34959,7.44607,0.189508,-31.8321,-0.444824,0.331087,-49.8312,-18.9439,-11.9593,5.91214,3.52194,13.4097,13.6665,-19.8584,-37.1442,38.8734,-12.773,-3.40144,-9.4359,-21.7746,-8.2231,11.8469,26.0977,4.19887,34.7894,-44.3499,20.3506,-22.1658,89.0175,-3.1205,-0.345117,-14.778,1.77386,-19.425,-12.1713,1.67065,-15.7946,18.1917,8.20631,-20.4663,64.348,26.9412,-36.3423,6.009,-53.0767,-19.7212,9.11546,43.7489,10.9469,16.3719
-70.9787,0.999999,0.000636962,10,1023,0,112.933,-0.020958,0.076021,0.637847,6.7953,12.6031,2.72728,-51.0363,-3.48303,2.43868,-86.1032,-31.6261,-22.5399,12.9356,3.11591,23.6486,23.9419,-38.1228,-71.429,63.831,-16.9354,-5.75206,-13.5073,-38.7057,-14.8426,20.7685,48.3642,9.30169,69.1377,-76.9728,37.2664,-38.0282,153.203,-8.62974,-0.332892,-27.7477,3.56475,-34.4078,-20.0913,5.81471,-27.1335,30.6851,12.0155,-33.2835,111.54,47.8246,-67.4392,13.2251,-90.5361,-32.4681,13.5387,76.2554,18.7173,27.8934,1.83779,0.0611411,-0.507531,0.13896,0.24901,0.557,-0.451341,-1.71575,0.83018,-0.405498,0.309338,-0.36746,-0.382769,-0.058006,0.44402,1.24638,-1.28577,-0.970151,0.144905,0.360402,-0.642836,-0.782277,-0.244999,-0.894866,-1.71274,-0.274552,-0.0195768,-1.53788,-0.964156,-0.2744,-0.767388,-1.22776,-1.06487,2.13593,-1.52306,-1.28291,-1.84529,-0.599284,0.884192,0.182087,0.814369,0.0682947,1.74354,0.0761025,-1.0735,-0.283703,0.94888,0.199663,-0.153617,-0.230336,0.00199774,0.654267,4.96721,7.24438,1.26146,-29.1088,-1.84572,1.72233,-49.5126,-19.0976,-12.4037,7.16017,1.96405,13.3099,13.4686,-21.8386,-40.5931,37.2414,-10.4423,-3.86037,-7.6404,-21.926,-8.86732,11.4187,27.5181,4.79398,38.5367,-44.1865,21.3032,-22.6547,87.0585,-5.09718,-0.641617,-16.5924,1.41275,-18.4238,-12.3869,2.57142,-16.6042,17.1982,7.39221,-18.9296,64.2747,27.3937,-37.5471,7.60891,-52.4138,-18.7372,8.30149,43.7321,10.6151,15.8184
