# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=2136375713
# chain_id=0
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=results_0.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta0,betas.1,logit_rho,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,phi.16,phi.17,phi.18,phi.19,phi.20,phi.21,phi.22,phi.23,phi.24,phi.25,phi.26,phi.27,phi.28,phi.29,phi.30,phi.31,phi.32,phi.33,phi.34,phi.35,phi.36,phi.37,phi.38,phi.39,phi.40,phi.41,phi.42,phi.43,phi.44,phi.45,phi.46,phi.47,phi.48,phi.49,phi.50,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,theta.29,theta.30,theta.31,theta.32,theta.33,theta.34,theta.35,theta.36,theta.37,theta.38,theta.39,theta.40,theta.41,theta.42,theta.43,theta.44,theta.45,theta.46,theta.47,theta.48,theta.49,theta.50,sigma,rho,convolved_re.1,convolved_re.2,convolved_re.3,convolved_re.4,convolved_re.5,convolved_re.6,convolved_re.7,convolved_re.8,convolved_re.9,convolved_re.10,convolved_re.11,convolved_re.12,convolved_re.13,convolved_re.14,convolved_re.15,convolved_re.16,convolved_re.17,convolved_re.18,convolved_re.19,convolved_re.20,convolved_re.21,convolved_re.22,convolved_re.23,convolved_re.24,convolved_re.25,convolved_re.26,convolved_re.27,convolved_re.28,convolved_re.29,convolved_re.30,convolved_re.31,convolved_re.32,convolved_re.33,convolved_re.34,convolved_re.35,convolved_re.36,convolved_re.37,convolved_re.38,convolved_re.39,convolved_re.40,convolved_re.41,convolved_re.42,convolved_re.43,convolved_re.44,convolved_re.45,convolved_re.46,convolved_re.47,convolved_re.48,convolved_re.49,convolved_re.50
-81.1955,0.995164,0.0107493,10,1023,0,124.648,0.260564,0.0591869,1.15514,37.293,52.2428,-22.1713,-30.5258,-45.6964,41.6148,1.86564,-9.40176,-74.8381,11.6675,41.7208,-34.4575,11.0416,-29.7427,-53.1651,-60.2202,-26.386,-8.34876,-33.9479,-9.32988,-26.9644,-56.0727,39.5631,62.025,2.6492,-8.54224,31.7411,18.3531,45.0143,4.24408,-45.6262,43.066,-49.9008,77.0084,17.5827,-26.0207,4.00353,26.6702,49.3212,-15.7607,-53.9564,-17.1869,12.8061,14.7894,-1.06641,46.2329,36.5009,3.03946,0.387036,6.92772,0.648489,0.709957,1.06021,-0.311656,0.938894,1.48126,-0.245256,-0.57167,-0.132532,-0.86962,0.250885,-1.2756,0.215275,-1.62708,-0.595892,0.822033,-0.765976,0.0130865,-0.00246952,0.560172,0.116948,-0.0359547,1.28383,-0.00827014,-0.105458,1.59039,0.151026,1.09249,1.74996,-2.50683,0.115301,1.61896,-1.6666,-0.990985,-0.212815,-0.392825,0.580256,-0.919085,0.851627,-0.811791,-0.483149,2.00928,1.77168,0.743242,2.0285,-1.21171,-0.783299,-0.614657,0.0893224,2.25711,0.000875996,0.760448,23.3131,32.5616,-13.1524,-18.9754,-27.7179,26.3856,1.03036,-6.07714,-46.2118,6.76884,25.8488,-21.8716,6.9139,-19.1364,-33.0745,-36.7309,-16.6451,-5.14163,-20.9343,-5.47885,-16.5696,-34.5933,25.0239,38.242,1.58194,-4.48894,19.6462,11.8517,28.6133,1.39005,-28.0777,27.3479,-31.5857,47.0001,10.7378,-16.2373,2.75267,15.9956,30.8294,-10.1157,-33.5072,-9.61441,8.76366,9.48327,0.335257,27.9152,22.1239,1.57337,0.282374,5.37652
-77.7846,0.241514,0.016142,2,7,1,124.382,0.250598,0.035939,1.17389,37.2973,52.229,-22.1462,-30.5293,-45.6867,41.6305,1.85843,-9.40236,-74.8468,11.6615,41.7408,-34.4377,11.0096,-29.7461,-53.1789,-60.2018,-26.3774,-8.35661,-33.9733,-9.32401,-26.9651,-56.0901,39.5501,62.0409,2.65978,-8.53047,31.7011,18.3584,44.9931,4.24722,-45.6444,43.0381,-49.875,77.031,17.5746,-26.0172,3.99188,26.6691,49.3391,-15.7512,-53.9779,-17.1836,12.8067,14.79,-1.07967,46.2409,36.4949,3.06711,0.394804,6.91536,0.649354,0.71467,1.03087,-0.299298,0.928565,1.46645,-0.222404,-0.583164,-0.130852,-0.857045,0.239033,-1.27597,0.228779,-1.58647,-0.579363,0.810747,-0.742916,0.016373,-0.00355406,0.582752,0.128762,-0.0195132,1.29249,-0.0188976,-0.109844,1.60313,0.151149,1.10094,1.73575,-2.48443,0.121701,1.64784,-1.65894,-0.988086,-0.200095,-0.372739,0.596582,-0.905028,0.847365,-0.798926,-0.481299,2.00736,1.77724,0.74077,2.02008,-1.19301,-0.779065,-0.637296,0.0941914,2.24343,0.000880991,0.763848,23.3653,32.6248,-13.1854,-19.0126,-27.7831,26.4403,1.04043,-6.09405,-46.3189,6.79031,25.9119,-21.9025,6.91512,-19.154,-33.1461,-36.8107,-16.6623,-5.15643,-20.9972,-5.47904,-16.6019,-34.6732,25.0701,38.3321,1.59036,-4.49278,19.6647,11.8805,28.6492,1.41746,-28.1491,27.3983,-31.6289,47.125,10.7638,-16.2597,2.75689,16.0417,30.9033,-10.1225,-33.5922,-9.644,8.77821,9.50022,0.314429,27.9971,22.1753,1.58577,0.289762,5.36389
-66.6117,0.973726,0.00570513,10,1023,0,116.036,0.218618,0.0462807,0.0862536,36.4903,53.8997,-23.942,-31.1499,-48.5895,42.6472,2.89524,-8.76006,-70.6087,9.3781,41.3074,-31.252,11.7068,-28.78,-52.6067,-60.3273,-25.8612,-4.29582,-34.4642,-13.2554,-28.6295,-56.3665,40.8915,62.6392,8.91401,-11.4939,29.3418,17.4095,44.1889,5.95023,-46.4435,41.556,-49.3465,74.9496,17.8243,-29.3929,2.23573,24.156,50.8573,-13.5571,-51.5178,-19.1507,11.8558,15.9455,-1.21926,50.5954,34.1013,3.41646,2.64585,3.20656,-1.37483,-1.13111,-0.278486,-0.455048,0.249371,-1.33789,-0.947655,0.848726,-0.331454,0.282737,-0.0875522,0.0527621,-0.762364,1.76731,-0.648845,-0.605113,-0.0492336,-0.0974945,-0.621226,-1.09327,-0.0945285,0.621957,-0.852877,0.279516,0.0442564,-1.62318,0.287409,-0.682389,-0.937393,1.32092,-0.826751,-0.373813,0.617232,-0.0929378,0.0102375,0.485878,-1.23179,1.11852,0.354082,0.394923,0.558987,-1.86113,-0.290899,0.0121704,-0.68745,1.33583,0.971463,0.446957,-0.0246908,-1.69888,0.01411,0.52155,17.6832,26.7421,-12.4189,-16.2218,-24.6403,20.8528,0.822991,-3.88636,-36.2864,4.9846,21.0335,-15.9227,5.4509,-13.4744,-27.313,-31.2254,-13.2404,-2.26115,-18.0293,-7.52523,-14.6854,-28.354,20.2918,32.1807,4.58265,-6.99226,15.1825,8.41835,21.9172,3.95224,-24.2887,20.9625,-24.7724,38.2096,9.10924,-14.6738,0.289671,13.1092,26.2158,-6.6499,-25.9215,-11.0669,5.85306,8.15115,-1.09814,26.7611,18.0862,2.05382,1.33405,0.462349
-65.2614,0.999422,0.00821545,10,1023,0,120.015,0.0821837,0.0509743,-0.0648273,36.0647,52.5211,-38.5395,-21.2671,-47.3467,41.1261,3.81891,-6.03932,-64.1822,6.40187,41.876,-32.2875,11.8877,-23.1332,-62.3312,-62.7587,-24.0371,-3.24647,-28.4772,-12.0092,-20.6799,-54.6163,35.3677,61.4663,7.05093,-5.27822,37.1477,9.1518,46.4774,4.34195,-37.946,43.8672,-50.5395,62.6901,12.3268,-19.1102,-11.4043,22.1046,53.9821,-15.2797,-41.6616,-10.4045,19.8266,10.8934,0.271544,53.4931,27.6318,-11.4415,-2.25866,4.50043,-1.36446,-1.04148,-0.352533,-0.512982,0.24256,-1.25992,-1.12029,0.88184,-0.381509,0.283446,-0.0628866,0.0716994,-0.804817,1.73316,-0.689835,-0.563167,-0.089508,-0.00543104,-0.474187,-1.11655,-0.195249,0.536676,-0.825623,0.305438,-0.0745935,-1.55233,0.178247,-0.64752,-1.02034,1.35369,-0.721105,-0.345862,0.593913,-0.101636,-0.0899597,0.432684,-1.22472,1.09132,0.390443,0.388222,0.598911,-1.88076,-0.336268,-0.0100177,-0.553312,1.2309,0.964301,0.521337,-0.079798,-1.6934,0.00221979,0.483799,16.7575,25.0833,-19.2083,-10.8284,-23.1124,19.3219,1.07337,-2.33676,-31.841,3.3523,20.5508,-15.8286,5.26851,-10.1324,-31.1521,-31.2714,-11.8865,-1.60062,-14.3467,-6.70872,-10.3113,-26.4765,16.8018,30.4506,3.41428,-3.7113,18.3985,4.03593,22.126,3.1081,-19.1812,21.3268,-24.4303,30.76,5.99809,-9.08817,-6.48892,11.6558,26.8307,-7.23612,-20.0603,-6.46856,9.50976,5.35051,-0.263984,27.194,14.2831,-5.25276,-1.16821,0.996794
-68.1978,0.335505,0.0123794,10,1023,0,115.663,0.477722,-0.0114327,-0.74267,34.0076,54.0822,-37.9827,-18.1818,-47.2876,41.6205,4.95378,-12.0589,-61.9877,15.5247,39.5741,-34.2356,14.6097,-14.9703,-66.7505,-65.0189,-18.8284,-1.2763,-23.4407,-7.26504,-20.8979,-45.296,37.6854,65.6131,4.80246,-10.5677,41.2482,11.9708,44.0932,0.0368548,-41.4387,39.723,-47.6116,58.652,8.50305,-26.0372,-13.6295,15.919,41.0846,-19.6003,-43.7917,-17.5691,13.1537,16.103,13.2446,63.0356,29.3155,-14.354,-6.18768,7.72311,-0.227241,-0.0990426,-1.2786,1.57899,0.711591,0.823097,0.352835,0.755667,0.772989,0.58679,0.119443,0.183325,-1.2395,0.887504,-1.6608,0.136359,1.0816,1.29539,-1.06145,-0.797601,2.59943,-1.2166,0.180934,1.14297,-0.583425,0.125339,0.564971,-1.22352,0.589215,-0.316724,-0.18143,-0.068011,0.754407,-1.58186,1.60581,-0.775852,0.0769915,0.543597,0.833513,0.425992,-1.02197,0.230507,0.331375,-0.361169,-0.927107,-0.356996,-0.513745,-1.45615,-0.873618,-0.0490227,0.00630937,0.322421,13.4673,21.633,-16.3029,-6.00041,-18.4007,17.3886,2.27943,-4.21973,-24.2524,6.71635,15.9877,-13.5951,4.84565,-5.28016,-28.1681,-25.9935,-6.66946,0.553858,-10.2854,-3.57353,-6.25099,-19.1882,15.28,27.2851,1.44799,-4.13985,17.0266,3.79926,18.1889,-0.245914,-16.7874,15.8932,-18.4955,22.2473,4.73589,-11.0928,-5.40901,6.83908,17.182,-7.51905,-18.424,-6.86443,5.55413,6.1682,4.55469,25.0156,11.3476,-6.96192,-3.20354,3.06055
-67.6757,0.988745,0.00530244,10,1023,0,131.157,0.0621928,0.0498027,0.81815,32.5921,55.6399,-36.2097,-20.2538,-45.5474,43.425,5.66915,-16.2081,-61.836,15.7697,33.9255,-33.5303,16.8705,-11.9264,-68.786,-66.2629,-21.2073,-3.0666,-25.2564,-7.57068,-22.0104,-47.3218,34.0144,61.7718,4.10815,-5.32895,38.3388,15.3788,46.8371,-0.822138,-41.8007,36.8462,-47.338,58.4931,12.486,-27.0076,-9.21878,19.419,40.0356,-18.6024,-44.9638,-16.4706,11.9271,21.2581,18.7768,62.6063,34.8305,-13.2306,-12.9385,3.69479,-0.47122,-0.222956,0.70313,-1.14051,-1.08663,-0.616557,-0.0629942,-1.16983,-0.785862,-0.818995,-0.12032,0.216328,0.437713,-1.4589,1.88653,-1.01104,-0.505366,-0.748786,0.975651,-0.146675,-1.56313,0.229188,-1.89621,-1.65372,0.931716,0.670035,-0.349766,0.349954,-0.0783233,-0.352808,0.467384,0.279465,-1.02954,1.24836,-1.13802,0.013592,-0.627868,0.0601597,-0.689173,0.0124602,1.7761,-0.218369,-0.000832887,-0.806538,1.32572,1.54966,0.78395,0.0487098,0.789314,-0.345286,0.00539012,0.693844,18.936,32.6486,-20.9385,-12.5605,-27.4287,25.2362,3.30428,-10.1938,-36.8563,8.83521,19.9156,-19.6296,10.1789,-7.8319,-39.4712,-39.5883,-12.7707,-2.22054,-14.3362,-4.54029,-13.829,-27.7458,18.9853,35.4686,2.93524,-2.76802,22.388,9.25179,27.5437,-0.679454,-24.362,21.8571,-28.4518,35.1432,6.72459,-15.9,-5.77728,11.4711,23.1997,-10.9499,-25.501,-9.82201,7.02461,12.0748,11.7931,37.7326,20.949,-7.76587,-7.18406,1.98518
-67.5159,0.988359,0.00781593,10,1023,0,114.923,-0.458593,0.111127,-0.473532,31.1591,60.3316,-37.9829,-19.8435,-46.5864,40.7344,10.6803,-26.5266,-68.0851,10.3769,30.3829,-31.0361,14.5458,-13.8938,-67.1834,-66.8896,-23.2581,-5.66497,-20.4608,6.55703,-22.6746,-39.4168,36.3863,56.7663,9.95594,-7.18711,41.9221,16.0211,50.4345,1.05842,-52.2378,38.758,-44.2313,58.5657,4.00167,-26.8712,-10.1929,9.42542,37.421,-26.7853,-46.2945,-11.2641,7.22341,27.3188,21.4566,73.3248,42.8595,-14.6339,-16.1393,7.67169,-0.0731442,-0.313133,-1.11784,-0.040321,-1.03887,0.759787,0.250989,-0.653058,-1.19042,0.278142,-0.121793,-0.963542,-0.818181,-0.989964,0.534468,-0.148811,0.0655886,-0.670046,0.86347,-0.874643,-0.890241,0.515443,-0.647501,-1.71875,0.620449,0.0434074,-0.68143,-0.887479,1.15545,0.422,0.424063,-0.579482,-0.173082,1.35115,-0.452168,1.48759,0.289454,0.84715,-0.917308,1.74797,-0.347351,0.305931,0.00398672,1.63165,-0.775857,1.16543,0.204492,1.39043,0.594243,-1.69466,0.00408405,0.383781,13.5919,26.1826,-17.516,-8.72417,-21.2228,18.4402,4.87556,-12.1327,-30.7593,4.76396,13.2137,-14.3518,5.72957,-6.86332,-29.0103,-29.418,-10.1368,-3.00754,-8.28508,2.18573,-10.6315,-16.862,15.4308,23.5174,4.84828,-3.11426,17.8292,6.32143,23,0.794913,-22.55,16.5232,-19.5115,26.7155,1.39799,-10.6032,-4.2378,4.79384,15.6723,-10.3612,-20.5521,-4.6941,3.16737,13.2479,8.79009,33.035,18.9352,-5.31895,-6.60337,2.03031
-72.2749,0.532048,0.0114723,10,1023,0,126.077,0.821572,-0.0549666,-0.307036,31.2298,60.3119,-34.6333,-21.3006,-54.8436,40.5558,5.81357,-25.7739,-69.0158,13.7725,27.426,-37.7484,12.5371,-17.5991,-65.9156,-64.4875,-34.7045,-12.225,-12.9712,13.6394,-21.7881,-37.371,49.2314,54.2081,-0.0950243,-5.32151,49.4386,21.5652,43.9465,0.633608,-48.1988,43.3137,-44.5497,62.5192,5.12837,-18.7435,-7.75267,12.8759,44.0877,-21.3172,-53.9525,-12.8154,-8.33504,25.0185,19.4724,70.9825,43.1544,-5.76358,-22.7142,9.07449,-0.334631,-0.304014,-0.0207854,0.177411,0.526348,1.05329,0.487186,-0.254157,1.72745,-0.559742,0.644659,0.0925932,0.273236,-1.2258,0.127172,0.159166,1.23142,0.315766,-0.266487,0.685085,-0.0695589,-1.83954,0.268883,-2.52778,1.12735,-0.379456,1.17763,-0.386809,-0.258538,-2.09319,-0.286136,-0.623721,0.378604,-0.249263,0.997875,0.688574,-0.615653,1.70955,-1.04179,-1.04564,-0.272257,0.719998,-0.46969,0.243389,0.143934,0.52914,-0.0123145,3.47064,-1.0757,-0.909289,0.00562017,0.423838,14.1225,27.5336,-15.9591,-9.67098,-24.8475,19.4692,3.04606,-12.0579,-30.46,5.91526,13.1148,-17.3071,5.97881,-9.03215,-30.2475,-29.5658,-15.0414,-5.38805,-6.17353,6.79887,-10.0829,-18.5999,22.8676,23.0358,0.811978,-2.73777,23.6528,9.63386,20.0344,-1.29716,-22.4053,19.4659,-20.2209,28.5913,3.11827,-8.10585,-4.03623,7.225,19.5049,-10.607,-25.0435,-5.35301,-4.19353,11.7019,9.07332,33.0782,19.8566,-0.0188442,-11.2729,3.48721
-69.2769,0.983204,0.00716699,10,1023,0,125.483,-0.000316507,0.071509,-1.05219,31.1842,62.1914,-32.031,-20.2535,-55.4484,37.671,5.05428,-26.5379,-69.099,14.596,26.9478,-38.1178,12.9306,-17.1919,-64.2243,-65.3003,-36.0221,-11.9391,-13.9852,13.4397,-21.5655,-37.2452,49.4343,52.236,1.06925,-7.03622,49.4774,20.1024,43.1757,0.0930814,-48.5279,42.8007,-45.9994,62.1114,3.83228,-17.7438,-7.82061,14.5538,44.4434,-19.1701,-50.9873,-12.6708,-8.65914,27.0208,19.4223,67.1739,43.0853,-2.60079,-24.4349,10.5678,0.185592,-0.143124,-2.79068,-0.753311,0.111682,0.823134,0.589595,-0.614775,-0.051228,-0.617055,0.851055,1.14217,1.30775,0.622127,0.76871,-0.533479,1.26027,-1.14291,0.0864397,-0.132024,-0.536668,1.84457,1.87137,-0.0966819,-0.39292,-0.68572,0.633045,0.555939,0.382893,-0.738801,-1.10705,-1.26304,-0.1224,-0.435687,-0.0193903,0.550496,-1.19972,1.37461,-0.977018,-0.455422,-0.669882,0.195136,0.506145,1.10355,-1.25467,-1.14228,0.0792053,-0.440748,-1.21013,-0.772598,0.0149222,0.258805,11.3775,22.2486,-13.9249,-7.93424,-19.85,14.2599,2.32575,-10.0756,-24.9008,4.71931,10.4265,-12.7286,5.77733,-5.64876,-22.4413,-23.9495,-11.8731,-5.27875,-4.9564,4.72094,-8.21969,-11.81,19.3939,18.7074,0.04636,-3.12146,18.3433,7.70996,15.861,-0.60257,-18.4098,14.3091,-16.6525,21.9679,1.36187,-5.90897,-3.84615,6.41881,15.1463,-7.28806,-18.9181,-4.39001,-2.67916,10.6701,5.9065,23.1807,15.5671,-1.31502,-9.83169,3.13635
-70.4865,0.800108,0.0103867,10,1023,0,128.698,0.28907,0.00625949,-1.26658,35.2816,52.8045,-22.5931,-18.0936,-57.4446,36.4426,14.0924,-28.1321,-80.8631,8.26951,24.1177,-37.9853,21.5212,-21.7457,-67.2868,-60.7533,-37.5958,-14.6868,-7.40408,4.4568,-9.0016,-49.3202,44.0208,53.9195,-0.317513,-9.92771,45.2373,12.0858,49.7533,5.57004,-37.0654,47.3098,-50.894,57.9045,5.63871,-16.2917,-2.74777,10.5741,41.175,-20.9499,-50.2447,-11.359,-1.24167,35.5038,24.7808,58.8781,48.4084,-8.17342,-23.6475,8.08758,0.214523,-0.165807,-2.76593,-0.712556,-0.0233717,0.865067,0.689306,-0.639774,-0.0540845,-0.648972,0.90982,1.13725,1.2725,0.708021,0.695228,-0.495401,1.31029,-1.13639,0.0452537,-0.180409,-0.569603,1.83221,1.87424,-0.0822751,-0.468845,-0.71037,0.643353,0.621582,0.37555,-0.742451,-1.12242,-1.2362,-0.089346,-0.381705,0.0161183,0.495494,-1.24379,1.4426,-0.91058,-0.474639,-0.662783,0.194055,0.535279,1.12994,-1.23408,-1.01469,0.0600428,-0.45396,-1.17701,-0.767678,0.00379737,0.219843,11.8869,17.3606,-9.93366,-6.62822,-19.0661,12.8464,5.28109,-9.89215,-26.8575,2.1685,8.7997,-11.5893,8.25919,-6.58428,-21.6945,-20.58,-11.3073,-5.87306,-2.41481,1.31828,-3.48754,-14.7335,16.2503,17.804,-0.519384,-3.91892,15.5664,4.55601,16.8271,1.19094,-13.2802,14.5934,-16.9525,18.8608,1.88372,-4.96378,-2.0096,4.77998,12.847,-7.36505,-17.2438,-3.59462,0.0611229,12.7691,7.12593,18.6245,16.1026,-3.11082,-8.87982,2.00333
-71.2067,0.499301,0.0106954,10,1023,0,131.949,0.541694,-0.0326438,-0.153472,34.5756,52.2051,-22.0603,-16.4712,-56.7881,35.9293,15.3419,-30.0528,-79.9698,9.5765,25.1232,-37.1989,20.2707,-20.3438,-67.1507,-61.3827,-39.0157,-15.9139,-6.24105,3.68034,-10.3946,-49.7721,44.1732,52.3913,-0.734554,-7.92241,45.5587,13.4025,49.4313,5.90735,-38.3274,48.5598,-50.2373,57.3529,5.79716,-16.4601,-3.64526,10.5346,42.7935,-21.7151,-48.5267,-11.3675,-2.00504,33.8614,25.086,59.0127,47.0816,-8.2196,-23.7758,8.04344,0.479645,1.01487,-4.18047,-0.708721,0.155362,0.114905,0.433846,0.799363,-0.337058,-0.84619,1.1766,-0.436899,0.78896,0.943919,-0.462271,-0.163712,0.917463,-0.396621,-2.03498,-0.259577,0.497267,0.474666,1.14758,-0.68824,0.100008,0.11686,0.84085,1.33334,0.678917,0.415106,-0.327336,-0.544215,-0.353449,-0.0199146,0.0577015,-0.312239,-0.195957,0.707609,-1.2109,-0.925726,-0.174732,1.29587,0.875138,1.54924,-0.802775,0.586565,0.228263,-0.766604,-0.760161,-1.20084,0.00476739,0.461707,16.9645,25.8277,-13.6665,-8.43393,-27.1711,17.3473,7.68965,-13.8531,-38.6705,3.9804,12.9343,-18.1936,10.3184,-9.08208,-32.6032,-29.6128,-18.0728,-7.93717,-4.49168,1.57785,-4.62948,-23.5658,22.0659,24.6676,-0.279558,-3.72076,22.5066,7.41778,24.2485,3.14287,-18.6554,22.9324,-24.397,27.5418,2.82771,-8.13769,-1.89522,5.58073,19.6727,-11.1127,-23.4439,-4.51103,-0.321291,17.4061,11.4641,28.7843,22.7889,-4.51173,-11.9813,2.98362
-73.2526,0.891114,0.00632796,10,1023,0,122.609,0.0853276,0.0574842,-0.666709,41.3356,51.4924,-30.1244,-15.123,-57.3378,40.3456,16.6743,-30.169,-84.1001,3.81947,23.7903,-36.5437,20.4661,-22.8578,-67.4414,-66.0217,-39.2727,-18.5397,-6.18641,2.93223,-10.2984,-49.6983,40.4562,52.4947,5.34005,-8.90001,48.8886,15.0275,55.896,7.29939,-36.4677,50.506,-51.726,54.4878,8.2985,-13.5263,-8.49072,20.5643,41.8052,-22.9066,-47.0767,-10.2862,-7.00714,38.0018,26.6552,48.4909,51.57,-14.7492,-24.407,12.6064,-0.884981,-0.630942,2.96062,0.935839,0.215391,-0.356421,0.0378456,-1.216,-0.251295,0.0536041,-1.30721,0.127016,-1.00436,-0.527229,0.272087,0.212699,-0.942466,1.73394,2.89312,-0.410569,-0.620122,-1.13937,-0.391199,-0.622633,0.368437,-0.0876944,-1.74825,-1.02844,-0.179715,-0.241134,1.29505,0.302592,0.938103,-0.625985,-0.526694,0.817417,-0.129537,-1.11519,1.48292,0.561233,0.145651,-0.867084,-1.08008,-1.8477,-0.172466,-0.443413,-0.314859,0.885233,0.935198,1.08712,0.00560738,0.339234,16.3045,20.6941,-10,-5.46762,-23.4392,16.3265,6.898,-13.4134,-34.8406,1.61661,8.73535,-14.9471,7.61247,-9.84246,-27.5543,-27.0179,-16.9404,-6.22603,-0.196104,0.873884,-4.74543,-21.3942,16.3437,21.1136,2.49877,-3.73672,18.7134,5.35302,22.8745,2.81021,-13.9664,21.0466,-20.5406,21.9317,2.98957,-4.90628,-3.60216,7.5628,18.4227,-8.97778,-19.27,-4.94116,-3.76383,14.1489,10.8376,19.6103,20.983,-5.35483,-9.29173,6.07557
-79.576,0.834987,0.00771135,10,1023,0,129.146,0.446788,-0.00709566,1.27475,42.0454,50.7306,-29.1359,-11.9786,-54.6754,42.1319,15.7805,-30.4395,-84.0012,1.9944,23.081,-36.2947,22.1086,-22.4677,-65.9863,-66.0492,-39.0015,-13.0304,-7.15388,3.83613,-8.79757,-48.2664,41.1773,54.0341,4.99542,-5.85834,47.7575,13.7599,54.2578,7.29691,-34.7523,49.1144,-53.6455,52.8221,8.40468,-15.3063,-7.47208,21.8148,46.0581,-22.1384,-46.9474,-14.281,-10.3651,39.683,23.9688,46.2921,45.8943,-15.5901,-26.6602,11.307,1.01406,-2.1269,-0.522484,-0.368605,0.01931,0.657867,0.451078,1.13803,-0.140314,-1.49135,1.87434,-1.05978,0.137219,-0.582458,-0.11469,0.565483,2.20542,-1.4069,-0.73521,0.410452,-0.497214,2.05695,0.926368,-0.433581,0.290526,1.25228,0.91526,0.640013,1.64301,0.97997,-1.23079,-1.0849,-1.06123,-0.771578,-0.6492,-1.76074,1.26284,0.99963,-1.54397,-0.745081,0.495821,-0.597326,1.84571,1.61671,-0.678048,0.307099,0.0769696,-2.11871,-0.915935,-0.985053,0.00652766,0.781554,26.7574,30.7187,-18.4577,-7.66039,-34.1698,26.645,10.0756,-18.4965,-52.5766,0.549707,15.3045,-23.1839,13.8847,-14.3173,-41.3031,-41.0245,-23.3499,-8.80314,-4.81567,2.58989,-5.73194,-29.211,26.1738,33.5752,3.25853,-3.07688,30.282,8.90073,34.6856,5.01948,-22.2997,30.1954,-34.031,32.6596,4.95053,-10.3912,-4.08073,14.1041,28.0703,-14.1874,-29.1161,-9.20656,-5.61682,25.5623,14.6665,29.0817,28.7255,-10.7359,-17.0939,6.60783
-69.469,0.996638,0.00846706,10,1023,0,124.366,0.0966554,0.0503692,-0.215334,44.3189,53.3665,-31.3603,-9.14915,-51.1245,46.3414,15.9783,-29.4719,-84.287,3.8926,25.2814,-35.3219,22.9968,-26.2754,-67.6774,-69.0062,-36.6092,-16.0553,-10.0806,6.65497,-13.887,-52.9538,41.684,51.635,6.58471,-5.44248,46.1094,12.642,54.8525,8.84672,-33.5421,46.8756,-51.9022,53.9655,5.69402,-14.6574,-7.3928,21.5435,43.2445,-24.4864,-45.8429,-14.0983,-6.61961,37.796,27.6674,46.0916,44.0234,-13.2438,-25.3795,7.78445,-0.113271,1.55458,-0.0113026,0.244875,-1.67361,-1.69103,-0.194053,-0.148471,-1.52725,1.13248,-1.88946,0.152788,0.231972,-0.269811,-0.390253,-0.567722,-1.42801,1.18055,0.777631,-1.03551,0.283729,-0.10701,-0.203166,-0.330273,-0.805432,-1.23218,-0.527452,-0.0139225,-0.818014,-1.97436,0.561706,0.744211,1.25667,-0.152642,0.230883,0.598123,-0.714118,-1.49256,1.21255,1.1469,-0.992592,0.140663,-0.641596,-1.50721,0.880237,-0.323734,-0.907028,1.17871,0.541632,0.557638,0.00529272,0.446374,20.8532,26.3684,-14.8239,-4.1401,-25.3978,20.6347,7.4042,-14.0338,-40.9558,2.6816,10.5377,-16.5733,11.0369,-12.614,-32.263,-33.0228,-18.3577,-6.70657,-4.18373,2.3735,-6.3495,-25.0964,19.5415,24.148,2.5115,-3.48799,21.3909,5.96203,25.3051,2.71038,-15.4283,22.699,-23.585,25.3812,2.8618,-6.47951,-4.0239,9.06717,21.332,-10.7147,-22.3959,-6.55576,-3.60466,16.7344,13.7257,21.534,20.123,-5.37971,-11.5869,4.09249
